circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss,chosen_family
mem_ctrl,7089,128,0.1,gnn_only,136511.0,387079.0,434533.0,0.31415565676254736,True,pdom_dist
mem_ctrl,7089,128,0.2,gnn_only,265470.0,451356.0,504088.0,0.5266342384662995,True,pdom_dist
mem_ctrl,7089,128,0.05,shuffled_gnn,27936.0,261189.0,286023.0,0.0976704670603413,True,pdom_dist
mem_ctrl,7089,128,0.1,shuffled_gnn,54403.0,387079.0,434533.0,0.1251987766176562,True,pdom_dist
mem_ctrl,7089,128,0.2,shuffled_gnn,105161.0,451356.0,504088.0,0.20861635270032217,True,pdom_dist
mem_ctrl,7089,128,0.05,pure_static_proximity,261189.0,261189.0,286023.0,0.9131748146128108,False,pdom_dist
mem_ctrl,7089,128,0.1,pure_static_proximity,387079.0,387079.0,434533.0,0.8907931043211907,False,pdom_dist
mem_ctrl,7089,128,0.2,pure_static_proximity,451356.0,451356.0,504088.0,0.8953912808874641,False,pdom_dist
mem_ctrl,7089,128,0.05,cache_structural_only,8674.0,261189.0,286023.0,0.030326232505777508,True,pdom_dist
mem_ctrl,7089,128,0.1,cache_structural_only,20074.0,387079.0,434533.0,0.04619672153783487,True,pdom_dist
mem_ctrl,7089,128,0.2,cache_structural_only,40380.0,451356.0,504088.0,0.08010506102109155,True,pdom_dist
mem_ctrl,7089,128,0.05,structural_family_only,187576.0,261189.0,286023.0,0.6558074001041875,True,pdom_dist
mem_ctrl,7089,128,0.1,structural_family_only,217294.0,387079.0,434533.0,0.5000632863326836,True,pdom_dist
mem_ctrl,7089,128,0.2,structural_family_only,254516.0,451356.0,504088.0,0.5049039056672644,True,pdom_dist
multiplier,7089,128,0.05,segr_structure_derived_selector,108357.0,59077.0,171087.0,0.6333444387942977,False,pdom_dist
multiplier,7089,128,0.1,segr_structure_derived_selector,187514.0,95714.0,325228.0,0.5765616736566347,False,pdom_dist
multiplier,7089,128,0.2,segr_structure_derived_selector,313019.0,160423.0,550743.0,0.568357655022397,False,pdom_dist
multiplier,7089,128,0.05,no_gnn,74663.0,59077.0,171087.0,0.43640370104099085,False,pdom_dist
multiplier,7089,128,0.1,no_gnn,142756.0,95714.0,325228.0,0.4389412965673312,False,pdom_dist
multiplier,7089,128,0.2,no_gnn,283862.0,160423.0,550743.0,0.5154164465095334,False,pdom_dist
multiplier,7089,128,0.05,gnn_only,111141.0,59077.0,171087.0,0.6496168615967315,False,pdom_dist
multiplier,7089,128,0.1,gnn_only,198045.0,95714.0,325228.0,0.6089420345111737,False,pdom_dist
multiplier,7089,128,0.2,gnn_only,335555.0,160423.0,550743.0,0.6092769222668286,False,pdom_dist
multiplier,7089,128,0.05,shuffled_gnn,43956.0,59077.0,171087.0,0.25692191691946203,True,pdom_dist
multiplier,7089,128,0.1,shuffled_gnn,88097.0,95714.0,325228.0,0.2708776612099819,True,pdom_dist
multiplier,7089,128,0.2,shuffled_gnn,170756.0,160423.0,550743.0,0.3100466097617219,False,pdom_dist
multiplier,7089,128,0.05,pure_static_proximity,59077.0,59077.0,171087.0,0.34530385125696283,False,pdom_dist
multiplier,7089,128,0.1,pure_static_proximity,95714.0,95714.0,325228.0,0.2942981539104874,False,pdom_dist
multiplier,7089,128,0.2,pure_static_proximity,160423.0,160423.0,550743.0,0.29128468269229024,False,pdom_dist
multiplier,7089,128,0.05,cache_structural_only,63444.0,59077.0,171087.0,0.370828876536499,False,pdom_dist
multiplier,7089,128,0.1,cache_structural_only,133470.0,95714.0,325228.0,0.410389019395624,False,pdom_dist
multiplier,7089,128,0.2,cache_structural_only,274910.0,160423.0,550743.0,0.4991620410972087,False,pdom_dist
multiplier,7089,128,0.05,structural_family_only,69478.0,59077.0,171087.0,0.4060974825673488,False,pdom_dist
multiplier,7089,128,0.1,structural_family_only,133536.0,95714.0,325228.0,0.41059195395230424,False,pdom_dist
multiplier,7089,128,0.2,structural_family_only,270427.0,160423.0,550743.0,0.49102212828851205,False,pdom_dist
priority,7089,128,0.05,segr_structure_derived_selector,3089.0,2834.0,4491.0,0.6878200846136718,False,wl3_common_dist
priority,7089,128,0.1,segr_structure_derived_selector,5834.0,5060.0,8146.0,0.7161797201080284,False,wl3_common_dist
priority,7089,128,0.2,segr_structure_derived_selector,10688.0,10158.0,14661.0,0.7290089352704454,False,wl3_common_dist
priority,7089,128,0.05,no_gnn,3383.0,2834.0,4491.0,0.7532843464707192,False,wl3_common_dist
priority,7089,128,0.1,no_gnn,5620.0,5060.0,8146.0,0.6899091578688927,False,wl3_common_dist
priority,7089,128,0.2,no_gnn,9498.0,10158.0,14661.0,0.647841211377123,True,wl3_common_dist
priority,7089,128,0.05,gnn_only,1196.0,2834.0,4491.0,0.2663103985749276,True,wl3_common_dist
priority,7089,128,0.1,gnn_only,2861.0,5060.0,8146.0,0.35121532040265163,True,wl3_common_dist
priority,7089,128,0.2,gnn_only,6410.0,10158.0,14661.0,0.43721437828251825,True,wl3_common_dist
priority,7089,128,0.05,shuffled_gnn,1149.0,2834.0,4491.0,0.2558450233800935,True,wl3_common_dist
priority,7089,128,0.1,shuffled_gnn,2393.0,5060.0,8146.0,0.29376381045912103,True,wl3_common_dist
priority,7089,128,0.2,shuffled_gnn,5425.0,10158.0,14661.0,0.37002932951367573,True,wl3_common_dist
priority,7089,128,0.05,pure_static_proximity,2834.0,2834.0,4491.0,0.6310398574927633,False,wl3_common_dist
priority,7089,128,0.1,pure_static_proximity,5060.0,5060.0,8146.0,0.6211637613552664,False,wl3_common_dist
priority,7089,128,0.2,pure_static_proximity,10158.0,10158.0,14661.0,0.6928586044608144,False,wl3_common_dist
priority,7089,128,0.05,cache_structural_only,2168.0,2834.0,4491.0,0.4827432643063906,True,wl3_common_dist
priority,7089,128,0.1,cache_structural_only,3858.0,5060.0,8146.0,0.47360667812423274,True,wl3_common_dist
priority,7089,128,0.2,cache_structural_only,7603.0,10158.0,14661.0,0.5185867266898574,True,wl3_common_dist
priority,7089,128,0.05,structural_family_only,3721.0,2834.0,4491.0,0.8285459808505901,False,wl3_common_dist
priority,7089,128,0.1,structural_family_only,7299.0,5060.0,8146.0,0.8960225877731401,False,wl3_common_dist
priority,7089,128,0.2,structural_family_only,7517.0,10158.0,14661.0,0.5127208239547097,True,wl3_common_dist
router,7089,128,0.05,segr_structure_derived_selector,788.0,544.0,1148.0,0.686411149825784,False,pdom_dist
router,7089,128,0.1,segr_structure_derived_selector,1107.0,955.0,1378.0,0.8033381712626996,False,pdom_dist
router,7089,128,0.2,segr_structure_derived_selector,1241.0,1128.0,1442.0,0.8606102635228848,False,pdom_dist
router,7089,128,0.05,no_gnn,613.0,544.0,1148.0,0.5339721254355401,False,pdom_dist
router,7089,128,0.1,no_gnn,1039.0,955.0,1378.0,0.7539912917271407,False,pdom_dist
router,7089,128,0.2,no_gnn,1164.0,1128.0,1442.0,0.8072122052704577,False,pdom_dist
router,7089,128,0.05,gnn_only,180.0,544.0,1148.0,0.156794425087108,True,pdom_dist
router,7089,128,0.1,gnn_only,356.0,955.0,1378.0,0.25834542815674894,True,pdom_dist
router,7089,128,0.2,gnn_only,480.0,1128.0,1442.0,0.332871012482663,True,pdom_dist
router,7089,128,0.05,shuffled_gnn,2.0,544.0,1148.0,0.0017421602787456446,True,pdom_dist
router,7089,128,0.1,shuffled_gnn,125.0,955.0,1378.0,0.09071117561683599,True,pdom_dist
router,7089,128,0.2,shuffled_gnn,157.0,1128.0,1442.0,0.108876560332871,True,pdom_dist
router,7089,128,0.05,pure_static_proximity,544.0,544.0,1148.0,0.4738675958188153,False,pdom_dist
router,7089,128,0.1,pure_static_proximity,955.0,955.0,1378.0,0.693033381712627,False,pdom_dist
router,7089,128,0.2,pure_static_proximity,1128.0,1128.0,1442.0,0.782246879334258,False,pdom_dist
router,7089,128,0.05,cache_structural_only,56.0,544.0,1148.0,0.04878048780487805,True,pdom_dist
router,7089,128,0.1,cache_structural_only,436.0,955.0,1378.0,0.3164005805515239,True,pdom_dist
router,7089,128,0.2,cache_structural_only,1013.0,1128.0,1442.0,0.70249653259362,True,pdom_dist
router,7089,128,0.05,structural_family_only,375.0,544.0,1148.0,0.32665505226480834,True,pdom_dist
router,7089,128,0.1,structural_family_only,448.0,955.0,1378.0,0.3251088534107402,True,pdom_dist
router,7089,128,0.2,structural_family_only,567.0,1128.0,1442.0,0.3932038834951456,True,pdom_dist
sin,7089,128,0.05,segr_structure_derived_selector,27001.0,15977.0,34560.0,0.7812789351851852,False,mass_balance
sin,7089,128,0.1,segr_structure_derived_selector,51482.0,29131.0,68881.0,0.7474049447598031,False,mass_balance
sin,7089,128,0.2,segr_structure_derived_selector,93032.0,56215.0,131020.0,0.7100595328957411,False,mass_balance
sin,7089,128,0.05,no_gnn,27253.0,15977.0,34560.0,0.7885706018518519,False,mass_balance
sin,7089,128,0.1,no_gnn,53349.0,29131.0,68881.0,0.7745096615902789,False,mass_balance
sin,7089,128,0.2,no_gnn,100066.0,56215.0,131020.0,0.7637459929781713,False,mass_balance
sin,7089,128,0.05,gnn_only,15826.0,15977.0,34560.0,0.45792824074074073,True,mass_balance
sin,7089,128,0.1,gnn_only,29737.0,29131.0,68881.0,0.43171556742788286,False,mass_balance
sin,7089,128,0.2,gnn_only,61009.0,56215.0,131020.0,0.4656464661883682,False,mass_balance
sin,7089,128,0.05,shuffled_gnn,11486.0,15977.0,34560.0,0.332349537037037,True,mass_balance
sin,7089,128,0.1,shuffled_gnn,24122.0,29131.0,68881.0,0.3501981678547059,True,mass_balance
sin,7089,128,0.2,shuffled_gnn,46523.0,56215.0,131020.0,0.3550831934055869,True,mass_balance
sin,7089,128,0.05,pure_static_proximity,15977.0,15977.0,34560.0,0.46229745370370373,False,mass_balance
sin,7089,128,0.1,pure_static_proximity,29131.0,29131.0,68881.0,0.42291778574643224,False,mass_balance
sin,7089,128,0.2,pure_static_proximity,56215.0,56215.0,131020.0,0.42905663257517934,False,mass_balance
sin,7089,128,0.05,cache_structural_only,26899.0,15977.0,34560.0,0.7783275462962963,False,mass_balance
sin,7089,128,0.1,cache_structural_only,51751.0,29131.0,68881.0,0.7513102306877077,False,mass_balance
sin,7089,128,0.2,cache_structural_only,95699.0,56215.0,131020.0,0.7304152037856816,False,mass_balance
sin,7089,128,0.05,structural_family_only,17641.0,15977.0,34560.0,0.5104456018518518,False,mass_balance
sin,7089,128,0.1,structural_family_only,38123.0,29131.0,68881.0,0.5534617673959438,False,mass_balance
sin,7089,128,0.2,structural_family_only,71659.0,56215.0,131020.0,0.5469317661425737,False,mass_balance
sqrt,7089,128,0.05,segr_structure_derived_selector,17851.0,5379.0,33084.0,0.5395659533309153,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.1,segr_structure_derived_selector,37122.0,11582.0,50636.0,0.7331147799984201,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.2,segr_structure_derived_selector,58451.0,23931.0,72936.0,0.8014012284742789,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.05,no_gnn,14644.0,5379.0,33084.0,0.44263087897473097,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.1,no_gnn,25179.0,11582.0,50636.0,0.4972549174500355,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.2,no_gnn,43517.0,23931.0,72936.0,0.5966463749040255,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.05,gnn_only,5205.0,5379.0,33084.0,0.15732680449764236,True,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.1,gnn_only,22705.0,11582.0,50636.0,0.448396397819733,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.2,gnn_only,40836.0,23931.0,72936.0,0.5598881210924647,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.05,shuffled_gnn,4162.0,5379.0,33084.0,0.1258009914157901,True,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.1,shuffled_gnn,8550.0,11582.0,50636.0,0.16885220001579904,True,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.2,shuffled_gnn,18003.0,23931.0,72936.0,0.24683283974991774,True,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.05,pure_static_proximity,5379.0,5379.0,33084.0,0.1625861443598114,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.1,pure_static_proximity,11582.0,11582.0,50636.0,0.22873054743660637,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.2,pure_static_proximity,23931.0,23931.0,72936.0,0.3281095755182626,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.05,cache_structural_only,14896.0,5379.0,33084.0,0.45024785394752753,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.1,cache_structural_only,25399.0,11582.0,50636.0,0.5015996524212023,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.2,cache_structural_only,43607.0,23931.0,72936.0,0.5978803334430185,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.05,structural_family_only,9147.0,5379.0,33084.0,0.2764780558578165,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.1,structural_family_only,14929.0,11582.0,50636.0,0.29482976538431155,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,0.2,structural_family_only,38009.0,23931.0,72936.0,0.5211281123176483,False,role_depth_resonance_idx_inv_dist
square,7089,128,0.05,segr_structure_derived_selector,101992.0,90387.0,117504.0,0.8679874727668845,False,mass_balance
square,7089,128,0.1,segr_structure_derived_selector,195729.0,171673.0,235008.0,0.832861008986928,False,mass_balance
square,7089,128,0.2,segr_structure_derived_selector,381598.0,328803.0,468825.0,0.8139455020530049,False,mass_balance
square,7089,128,0.05,no_gnn,100188.0,90387.0,117504.0,0.8526348039215687,False,mass_balance
square,7089,128,0.1,no_gnn,193099.0,171673.0,235008.0,0.8216699005991286,False,mass_balance
square,7089,128,0.2,no_gnn,383308.0,328803.0,468825.0,0.8175929184663787,False,mass_balance
square,7089,128,0.05,gnn_only,101827.0,90387.0,117504.0,0.8665832652505446,False,mass_balance
square,7089,128,0.1,gnn_only,189276.0,171673.0,235008.0,0.8054023692810458,False,mass_balance
square,7089,128,0.2,gnn_only,352283.0,328803.0,468825.0,0.7514168399722712,False,mass_balance
square,7089,128,0.05,shuffled_gnn,82017.0,90387.0,117504.0,0.6979932598039216,True,mass_balance
square,7089,128,0.1,shuffled_gnn,165194.0,171673.0,235008.0,0.7029292619825708,True,mass_balance
square,7089,128,0.2,shuffled_gnn,331776.0,328803.0,468825.0,0.7076755719084946,False,mass_balance
square,7089,128,0.05,pure_static_proximity,90387.0,90387.0,117504.0,0.7692248774509803,False,mass_balance
square,7089,128,0.1,pure_static_proximity,171673.0,171673.0,235008.0,0.7304985362200436,False,mass_balance
square,7089,128,0.2,pure_static_proximity,328803.0,328803.0,468825.0,0.7013341865301552,False,mass_balance
square,7089,128,0.05,cache_structural_only,97428.0,90387.0,117504.0,0.8291462418300654,False,mass_balance
square,7089,128,0.1,cache_structural_only,189468.0,171673.0,235008.0,0.8062193627450981,False,mass_balance
square,7089,128,0.2,cache_structural_only,374931.0,328803.0,468825.0,0.799724844024956,False,mass_balance
square,7089,128,0.05,structural_family_only,95384.0,90387.0,117504.0,0.8117510893246187,False,mass_balance
square,7089,128,0.1,structural_family_only,188271.0,171673.0,235008.0,0.8011259191176471,False,mass_balance
square,7089,128,0.2,structural_family_only,370990.0,328803.0,468825.0,0.7913187223377592,False,mass_balance
voter,7089,128,0.05,segr_structure_derived_selector,19379.0,17846.0,35517.0,0.5456260382352113,False,index_mid
voter,7089,128,0.1,segr_structure_derived_selector,38479.0,38209.0,64316.0,0.598280365694384,False,index_mid
voter,7089,128,0.2,segr_structure_derived_selector,78080.0,76717.0,111925.0,0.6976100067009158,False,index_mid
voter,7089,128,0.05,no_gnn,18218.0,17846.0,35517.0,0.5129374665653068,False,index_mid
voter,7089,128,0.1,no_gnn,34789.0,38209.0,64316.0,0.5409073947384787,True,index_mid
voter,7089,128,0.2,no_gnn,62232.0,76717.0,111925.0,0.5560151887424615,True,index_mid
voter,7089,128,0.05,gnn_only,10007.0,17846.0,35517.0,0.28175240025903087,True,index_mid
voter,7089,128,0.1,gnn_only,21752.0,38209.0,64316.0,0.338205112258225,True,index_mid
voter,7089,128,0.2,gnn_only,46792.0,76717.0,111925.0,0.4180656689747599,True,index_mid
voter,7089,128,0.05,shuffled_gnn,13842.0,17846.0,35517.0,0.38972886223498604,True,index_mid
voter,7089,128,0.1,shuffled_gnn,27654.0,38209.0,64316.0,0.4299707693264507,True,index_mid
voter,7089,128,0.2,shuffled_gnn,54269.0,76717.0,111925.0,0.4848693321420594,True,index_mid
voter,7089,128,0.05,pure_static_proximity,17846.0,17846.0,35517.0,0.5024636089759833,False,index_mid
voter,7089,128,0.1,pure_static_proximity,38209.0,38209.0,64316.0,0.5940823434293178,False,index_mid
voter,7089,128,0.2,pure_static_proximity,76717.0,76717.0,111925.0,0.6854322090685727,False,index_mid
voter,7089,128,0.05,cache_structural_only,11887.0,17846.0,35517.0,0.3346847988287299,True,index_mid
voter,7089,128,0.1,cache_structural_only,23948.0,38209.0,64316.0,0.37234902668076375,True,index_mid
voter,7089,128,0.2,cache_structural_only,50276.0,76717.0,111925.0,0.44919365646638376,True,index_mid
voter,7089,128,0.05,structural_family_only,18067.0,17846.0,35517.0,0.5086859813610384,False,index_mid
voter,7089,128,0.1,structural_family_only,35580.0,38209.0,64316.0,0.5532060451520617,True,index_mid
voter,7089,128,0.2,structural_family_only,71922.0,76717.0,111925.0,0.6425910207728389,True,index_mid
