circuit,vector_seed,vectors,method,method_ratio,loss_rows,random_mean,random_p05,random_p95,gate,random_passed,chosen_family
priority,7089,128,shuffled_gnn,0.30654605445096345,3,0.34838747761170646,0.29544790477830873,0.40285846786075336,0.5,False,wl3_common_dist
priority,7089,128,pure_static_proximity,0.6483540744362813,0,0.34838747761170646,0.29544790477830873,0.40285846786075336,0.5,True,wl3_common_dist
priority,7089,128,cache_structural_only,0.49164555637349355,3,0.34838747761170646,0.29544790477830873,0.40285846786075336,0.5,False,wl3_common_dist
priority,7089,128,structural_family_only,0.74576313085948,1,0.34838747761170646,0.29544790477830873,0.40285846786075336,0.5,True,wl3_common_dist
router,7089,128,segr_structure_derived_selector,0.7834531948704562,0,0.12202186197942813,0.02834263465800556,0.24769002149614386,0.5,True,pdom_dist
router,7089,128,no_gnn,0.6983918741443795,0,0.12202186197942813,0.02834263465800556,0.24769002149614386,0.5,True,pdom_dist
router,7089,128,gnn_only,0.2493369552421733,3,0.12202186197942813,0.02834263465800556,0.24769002149614386,0.5,False,pdom_dist
router,7089,128,shuffled_gnn,0.06710996540948422,3,0.12202186197942813,0.02834263465800556,0.24769002149614386,0.5,False,pdom_dist
router,7089,128,pure_static_proximity,0.6497159522885667,0,0.12202186197942813,0.02834263465800556,0.24769002149614386,0.5,True,pdom_dist
router,7089,128,cache_structural_only,0.35589253365000734,3,0.12202186197942813,0.02834263465800556,0.24769002149614386,0.5,False,pdom_dist
router,7089,128,structural_family_only,0.3483225963902314,3,0.12202186197942813,0.02834263465800556,0.24769002149614386,0.5,False,pdom_dist
sin,7089,128,segr_structure_derived_selector,0.7462478042802432,0,0.34259213635883473,0.32136063547061544,0.36579185554814936,0.5,True,mass_balance
sin,7089,128,no_gnn,0.7756087521401007,0,0.34259213635883473,0.32136063547061544,0.36579185554814936,0.5,True,mass_balance
sin,7089,128,gnn_only,0.45176342478566395,1,0.34259213635883473,0.32136063547061544,0.36579185554814936,0.5,False,mass_balance
sin,7089,128,shuffled_gnn,0.34587696609910995,3,0.34259213635883473,0.32136063547061544,0.36579185554814936,0.5,False,mass_balance
sin,7089,128,pure_static_proximity,0.43809062400843846,0,0.34259213635883473,0.32136063547061544,0.36579185554814936,0.5,False,mass_balance
sin,7089,128,cache_structural_only,0.7533509935898952,0,0.34259213635883473,0.32136063547061544,0.36579185554814936,0.5,True,mass_balance
sin,7089,128,structural_family_only,0.5369463784634564,0,0.34259213635883473,0.32136063547061544,0.36579185554814936,0.5,True,mass_balance
sqrt,7089,128,segr_structure_derived_selector,0.691360653934538,0,0.18622387166600188,0.17528532652631884,0.19706866729467565,0.5,True,role_depth_resonance_idx_inv_dist
sqrt,7089,128,no_gnn,0.5121773904429306,0,0.18622387166600188,0.17528532652631884,0.19706866729467565,0.5,True,role_depth_resonance_idx_inv_dist
sqrt,7089,128,gnn_only,0.38853710780328,1,0.18622387166600188,0.17528532652631884,0.19706866729467565,0.5,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,shuffled_gnn,0.18049534372716897,3,0.18622387166600188,0.17528532652631884,0.19706866729467565,0.5,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,pure_static_proximity,0.2398087557715601,0,0.18622387166600188,0.17528532652631884,0.19706866729467565,0.5,False,role_depth_resonance_idx_inv_dist
sqrt,7089,128,cache_structural_only,0.5165759466039161,0,0.18622387166600188,0.17528532652631884,0.19706866729467565,0.5,True,role_depth_resonance_idx_inv_dist
sqrt,7089,128,structural_family_only,0.3641453111865921,0,0.18622387166600188,0.17528532652631884,0.19706866729467565,0.5,False,role_depth_resonance_idx_inv_dist
square,7089,128,segr_structure_derived_selector,0.8382646612689392,0,0.7089138709423958,0.6996616996050966,0.718689520875371,0.7089138709423958,True,mass_balance
square,7089,128,no_gnn,0.830632540995692,0,0.7089138709423958,0.6996616996050966,0.718689520875371,0.7089138709423958,True,mass_balance
square,7089,128,gnn_only,0.8078008248346206,0,0.7089138709423958,0.6996616996050966,0.718689520875371,0.7089138709423958,True,mass_balance
square,7089,128,shuffled_gnn,0.7028660312316624,2,0.7089138709423958,0.6996616996050966,0.718689520875371,0.7089138709423958,False,mass_balance
square,7089,128,pure_static_proximity,0.7336858667337264,0,0.7089138709423958,0.6996616996050966,0.718689520875371,0.7089138709423958,True,mass_balance
square,7089,128,cache_structural_only,0.8116968162000399,0,0.7089138709423958,0.6996616996050966,0.718689520875371,0.7089138709423958,True,mass_balance
square,7089,128,structural_family_only,0.801398576926675,0,0.7089138709423958,0.6996616996050966,0.718689520875371,0.7089138709423958,True,mass_balance
voter,7089,128,segr_structure_derived_selector,0.6138388035435037,0,0.42241266501324126,0.41084553286615566,0.4338065789120539,0.5,True,index_mid
voter,7089,128,no_gnn,0.5366200166820824,2,0.42241266501324126,0.41084553286615566,0.4338065789120539,0.5,True,index_mid
voter,7089,128,gnn_only,0.34600772716400524,3,0.42241266501324126,0.41084553286615566,0.4338065789120539,0.5,False,index_mid
voter,7089,128,shuffled_gnn,0.4348563212344987,3,0.42241266501324126,0.41084553286615566,0.4338065789120539,0.5,False,index_mid
voter,7089,128,pure_static_proximity,0.5939927204912913,0,0.42241266501324126,0.41084553286615566,0.4338065789120539,0.5,True,index_mid
voter,7089,128,cache_structural_only,0.3854091606586258,3,0.42241266501324126,0.41084553286615566,0.4338065789120539,0.5,False,index_mid
voter,7089,128,structural_family_only,0.5681610157619796,2,0.42241266501324126,0.41084553286615566,0.4338065789120539,0.5,True,index_mid
