circuit,load_seconds,gnn_seconds,rank_seconds,total_seconds,runtime_no_fi,gnn_nonrandom,gnn_struct_agree,train_nodes,device,epochs,hidden,layers,gnn_reliable,effective_gnn_weight,effective_struct_weight,residual_step,chosen_family,family_reason,family_selector_mode,adaptive_parameter_mode,frontier_metric_mode,structural_effective_dim,structural_active_features,frontier_fraction,core_fraction,tail_quantile,family_peer_frontier_overlap,family_gnn_frontier_overlap,family_cache_frontier_overlap,family_static_core_overlap,family_tail_separation,family_frontier_mean,family_peer_frontier_overlap_pct,family_gnn_frontier_overlap_pct,family_cache_frontier_overlap_pct,family_static_core_overlap_pct,family_tail_separation_pct,family_frontier_mean_pct,distance_guard_active,distance_guard_mode,final_score_mean
adder,0.04232229999979609,18.95045939999909,0.2866737000003923,19.30808089999846,True,0.7158827861952862,0.8311237373737375,2296,cuda,30,64,1,True,0.6116284680195462,0.3883715319804538,0.1219603441825664,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,3.9635258279583185,6.0,0.25230061400031734,0.10036607695580348,0.9579498976666138,0.4560371799663388,0.22493224932249323,0.0022172949002217295,1.0,-0.0011209236288477111,0.004424999130127572,0.8448275862068966,0.5517241379310345,0.25862068965517243,0.8793103448275862,0.05172413793103448,0.1896551724137931,False,auto_runtime_visible,0.500366297669546
arbiter,0.24308709999968414,0.40646059999926365,2.7376301000003878,3.687588600001618,True,0.7388443371050384,0.8165616994022202,8192,cuda,30,64,1,True,0.5736469761331872,0.4263530238668128,0.09744520352974666,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,4.387999811182717,6.0,0.2278942668710976,0.09626492281252226,0.9620176221881505,0.38387957209818707,0.1731868131868132,0.024764830101746977,0.7013574660633484,-8.535546105914423e-05,0.0003747152521634289,0.9137931034482759,0.6379310344827587,0.25862068965517243,0.9310344827586207,0.1206896551724138,0.22413793103448276,False,auto_runtime_visible,0.500324622645233
bar,0.06025700000100187,0.28945759999987786,0.730363300001045,1.1677454999990005,True,0.7407404700654818,0.8388266877143749,6807,cuda,30,64,1,True,0.5384090384065174,0.4615909615934825,0.17508574992204554,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,4.054210939435307,6.0,0.24665712143218813,0.0994608135858511,0.9588904797613019,0.4843477111408024,0.32220367278797996,0.21193573068094873,1.0,0.8978314551465212,0.3889755874656004,0.5517241379310345,0.41379310344827586,0.20689655172413793,0.9310344827586207,0.9827586206896551,0.43103448275862066,False,auto_runtime_visible,0.49445126909106835
cavlc,0.01576579999891692,0.2038587999995798,0.15414760000203387,0.3935830000009446,True,0.75108984948605,0.8597421071953011,1396,cuda,30,64,1,True,0.5120987591834932,0.48790124081650665,0.17951541850220265,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,3.951792849884219,6.0,0.25304970123352954,0.10048440668774915,0.9578250497944117,0.3608528197693844,0.5309734513274337,0.3007518796992481,0.6829268292682927,0.21287422181497825,0.1697765369362562,0.7068965517241379,0.7931034482758621,0.4827586206896552,0.8793103448275862,0.39655172413793105,0.3620689655172414,False,auto_runtime_visible,0.49391832977835975
ctrl,0.005655599998135585,0.242080399999395,0.04215950000070734,0.29664149999734946,True,0.6517446319018405,0.6012749233128833,357,cuda,30,64,1,True,0.5035632818996844,0.49643671810031564,0.15337423312883436,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,4.393547289850952,6.0,0.22760651792914338,0.09621354212497554,0.9620655803451428,0.3878937657072067,0.22580645161290322,0.26666666666666666,1.0,0.9085365140084226,0.39473699980978383,0.8103448275862069,0.5,0.5344827586206896,0.9310344827586207,0.9482758620689655,0.39655172413793105,False,auto_runtime_visible,0.4980353310278158
dec,0.006140000001323642,0.20424020000064047,0.04438980000122683,0.26285700000153156,True,0.5,0.4468085106382979,616,cuda,30,64,1,True,0.49063580418056124,0.5093641958194387,0.5106382978723405,index_mid,relative-structural-lowdim-index-tail,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,1.2646887138055745,6.0,0.790708408388417,0.1376521471731656,0.8682152652685972,0.7406147785910278,0.7272727272727273,0.7272727272727273,0.0,0.3695652173913043,0.608695652173913,0.10344827586206896,0.08620689655172414,0.08620689655172414,0.06896551724137931,0.9482758620689655,0.5344827586206896,True,auto_runtime_visible,0.47041118056692643
div,1.1466801999995369,1.0481920000020182,15.021660299997166,18.72194120000131,True,0.7331504243408382,0.696644173027767,8192,cuda,30,64,1,True,0.5256271107251936,0.47437288927480636,0.10092965439966387,inv_depth,relative-depth-frontier,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,5.476652653796476,6.0,0.1825932852080347,0.08713342035921946,0.9695677857986609,0.13345636588585594,0.20223618235260216,0.06325500790050462,0.11516916872059153,0.15588358749534026,0.8509073264270517,0.22413793103448276,0.3620689655172414,0.1206896551724138,0.9482758620689655,0.5689655172413793,0.8448275862068966,False,auto_runtime_visible,0.4999667391002014
hyp,4.691562299998623,3.5979413999993994,68.98497789999965,83.63340049999897,True,0.7547837639351839,0.9995554075282671,8192,cuda,30,64,1,True,0.5346601427942688,0.46533985720573123,0.10005835504140874,index_mid,relative-mid-index,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,5.148551902595655,6.0,0.19422937146576058,0.0896977480785801,0.9676284380890399,0.08405297915588184,0.12984561908511996,0.10992250336796895,0.058360186179735055,0.46762991893909395,0.902883205885923,0.05172413793103448,0.22413793103448276,0.08620689655172414,0.8448275862068966,0.9827586206896551,0.8448275862068966,False,auto_runtime_visible,0.49999355786732136
i2c,0.030742499999178108,0.27792000000044936,0.37474659999861615,0.7212736000001314,True,0.741087066740413,0.7795446165191742,2861,cuda,30,64,1,True,0.5066862358547034,0.4933137641452967,0.1803834808259587,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,4.211699741931861,6.0,0.23743382987252334,0.09792689026036902,0.9604276950212461,0.4325493883753747,0.3210633946830266,0.3237704918032787,1.0,0.8960942739406756,0.4365326489130871,0.7758620689655172,0.5344827586206896,0.5344827586206896,0.9310344827586207,0.9482758620689655,0.46551724137931033,False,auto_runtime_visible,0.4973117794226291
int2float,0.007999699999345466,0.23752649999732967,0.06871010000031674,0.32310440000219387,True,0.6976686507936508,0.5632440476190476,531,cuda,30,64,1,True,0.5387239249236006,0.4612760750763995,0.1984126984126984,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,3.98949948033654,6.0,0.2506580098402829,0.10010511557344919,0.9582236650266195,0.43870245759803694,0.4222222222222222,0.1743119266055046,1.0,0.5279983784870849,0.2803725193895713,0.5,0.4827586206896552,0.22413793103448276,0.9137931034482759,0.9137931034482759,0.3620689655172414,False,auto_runtime_visible,0.4965237548402598
