circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss
ctrl,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,943.0,1152.0,1152.0,0.8185763888888888,True
ctrl,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,1547.0,2123.0,2176.0,0.7109375,True
ctrl,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,2749.0,3423.0,3890.0,0.7066838046272493,True
ctrl,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,943.0,1152.0,1152.0,0.8185763888888888,True
ctrl,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,1547.0,2123.0,2176.0,0.7109375,True
ctrl,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,2749.0,3423.0,3890.0,0.7066838046272493,True
ctrl,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,728.0,1152.0,1152.0,0.6319444444444444,True
ctrl,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,1263.0,2123.0,2176.0,0.5804227941176471,True
ctrl,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,2115.0,3423.0,3890.0,0.5437017994858612,True
ctrl,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,846.0,1152.0,1152.0,0.734375,True
ctrl,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,1606.0,2123.0,2176.0,0.7380514705882353,True
ctrl,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,2794.0,3423.0,3890.0,0.7182519280205656,True
dec,7089,128,0.05,selector_family_diagnostics:static_proximity,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:static_proximity,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:static_proximity,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:pagerank,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:pagerank,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:pagerank,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:betweenness,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:betweenness,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:betweenness,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:eigen,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:eigen,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:eigen,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:out_deg,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:out_deg,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:out_deg,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:inv_depth,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:inv_depth,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:inv_depth,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:cache_struct,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:cache_struct,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:cache_struct,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:gnn_rank,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:gnn_rank,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:gnn_rank,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:final_score,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:final_score,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:final_score,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:final_rank,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:final_rank,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:final_rank,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:index_mid,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:index_mid,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:index_mid,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:dist_pr,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:dist_pr,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:dist_pr,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:pdom_dist,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:pdom_dist,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:pdom_dist,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:mass_balance,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:mass_balance,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:mass_balance,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,1280.0,1280.0,1280.0,1.0,False
dec,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,384.0,384.0,384.0,1.0,False
dec,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,640.0,640.0,640.0,1.0,False
dec,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,1280.0,1280.0,1280.0,1.0,False
div,7089,128,0.05,selector_family_diagnostics:static_proximity,34215.0,34215.0,120176.0,0.28470742910398084,False
div,7089,128,0.1,selector_family_diagnostics:static_proximity,47417.0,47417.0,143757.0,0.3298413294656956,False
div,7089,128,0.2,selector_family_diagnostics:static_proximity,81956.0,81956.0,151704.0,0.5402362495385751,False
div,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,57651.0,34215.0,120176.0,0.47972140860071893,False
div,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,73290.0,47417.0,143757.0,0.509818652309105,False
div,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,91999.0,81956.0,151704.0,0.606437536254812,False
div,7089,128,0.05,selector_family_diagnostics:pagerank,9425.0,34215.0,120176.0,0.07842664092664092,True
div,7089,128,0.1,selector_family_diagnostics:pagerank,22117.0,47417.0,143757.0,0.1538498994831556,True
div,7089,128,0.2,selector_family_diagnostics:pagerank,33290.0,81956.0,151704.0,0.2194404893740442,True
div,7089,128,0.05,selector_family_diagnostics:betweenness,30438.0,34215.0,120176.0,0.253278524830249,True
div,7089,128,0.1,selector_family_diagnostics:betweenness,38737.0,47417.0,143757.0,0.2694616609973775,True
div,7089,128,0.2,selector_family_diagnostics:betweenness,49859.0,81956.0,151704.0,0.3286597584770342,True
div,7089,128,0.05,selector_family_diagnostics:eigen,10485.0,34215.0,120176.0,0.08724703767807217,True
div,7089,128,0.1,selector_family_diagnostics:eigen,19460.0,47417.0,143757.0,0.13536732124348727,True
div,7089,128,0.2,selector_family_diagnostics:eigen,36718.0,81956.0,151704.0,0.24203712492749038,True
div,7089,128,0.05,selector_family_diagnostics:out_deg,26889.0,34215.0,120176.0,0.22374683797097591,True
div,7089,128,0.1,selector_family_diagnostics:out_deg,29586.0,47417.0,143757.0,0.20580563033452284,True
div,7089,128,0.2,selector_family_diagnostics:out_deg,62848.0,81956.0,151704.0,0.41428044085851395,True
div,7089,128,0.05,selector_family_diagnostics:inv_depth,89238.0,34215.0,120176.0,0.7425609106643589,False
div,7089,128,0.1,selector_family_diagnostics:inv_depth,110055.0,47417.0,143757.0,0.7655627204240489,False
div,7089,128,0.2,selector_family_diagnostics:inv_depth,117067.0,81956.0,151704.0,0.7716803775773875,False
div,7089,128,0.05,selector_family_diagnostics:cache_struct,25589.0,34215.0,120176.0,0.21292937025695646,True
div,7089,128,0.1,selector_family_diagnostics:cache_struct,39279.0,47417.0,143757.0,0.27323191218514575,True
div,7089,128,0.2,selector_family_diagnostics:cache_struct,65087.0,81956.0,151704.0,0.4290394452354585,True
div,7089,128,0.05,selector_family_diagnostics:gnn_rank,51211.0,34215.0,120176.0,0.4261333377712688,False
div,7089,128,0.1,selector_family_diagnostics:gnn_rank,79880.0,47417.0,143757.0,0.5556598983006045,False
div,7089,128,0.2,selector_family_diagnostics:gnn_rank,102284.0,81956.0,151704.0,0.674234034699151,False
div,7089,128,0.05,selector_family_diagnostics:final_score,60061.0,34215.0,120176.0,0.49977532951670883,False
div,7089,128,0.1,selector_family_diagnostics:final_score,76231.0,47417.0,143757.0,0.5302767865216998,False
div,7089,128,0.2,selector_family_diagnostics:final_score,99429.0,81956.0,151704.0,0.6554144913779465,False
div,7089,128,0.05,selector_family_diagnostics:final_rank,60061.0,34215.0,120176.0,0.49977532951670883,False
div,7089,128,0.1,selector_family_diagnostics:final_rank,76231.0,47417.0,143757.0,0.5302767865216998,False
div,7089,128,0.2,selector_family_diagnostics:final_rank,99429.0,81956.0,151704.0,0.6554144913779465,False
div,7089,128,0.05,selector_family_diagnostics:index_mid,2426.0,34215.0,120176.0,0.020187058980162428,True
div,7089,128,0.1,selector_family_diagnostics:index_mid,6651.0,47417.0,143757.0,0.04626557315469856,True
div,7089,128,0.2,selector_family_diagnostics:index_mid,12292.0,81956.0,151704.0,0.08102620893318568,True
div,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,11868.0,34215.0,120176.0,0.09875515909998668,True
div,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,18322.0,47417.0,143757.0,0.1274511849857746,True
div,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,27034.0,81956.0,151704.0,0.17820228866740495,True
div,7089,128,0.05,selector_family_diagnostics:dist_pr,52680.0,34215.0,120176.0,0.43835707628811077,False
div,7089,128,0.1,selector_family_diagnostics:dist_pr,68460.0,47417.0,143757.0,0.4762202884033473,False
div,7089,128,0.2,selector_family_diagnostics:dist_pr,87270.0,81956.0,151704.0,0.5752649897168169,False
div,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,20933.0,34215.0,120176.0,0.1741861935827453,True
div,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,33005.0,47417.0,143757.0,0.22958882002267716,True
div,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,53178.0,81956.0,151704.0,0.35053788957443444,True
div,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,23384.0,34215.0,120176.0,0.19458128078817735,True
div,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,37716.0,47417.0,143757.0,0.26235939815104653,True
div,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,58319.0,81956.0,151704.0,0.3844262511206033,True
div,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,57468.0,34215.0,120176.0,0.47819864199174544,False
div,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,73888.0,47417.0,143757.0,0.5139784497450559,False
div,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,92199.0,81956.0,151704.0,0.6077558930548964,False
div,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,31133.0,34215.0,120176.0,0.259061709492744,True
div,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,38493.0,47417.0,143757.0,0.26776435234458146,True
div,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,44763.0,81956.0,151704.0,0.2950680272108844,True
div,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,13721.0,34215.0,120176.0,0.11417421115696978,True
div,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,27354.0,47417.0,143757.0,0.19027942987124105,True
div,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,39691.0,81956.0,151704.0,0.2616344987607446,True
div,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,9298.0,34215.0,120176.0,0.07736985754227134,True
div,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,22324.0,47417.0,143757.0,0.15528982936483093,True
div,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,33448.0,81956.0,151704.0,0.22048199124611084,True
div,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,54198.0,34215.0,120176.0,0.45098855012648115,False
div,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,69496.0,47417.0,143757.0,0.4834268939947272,False
div,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,85385.0,81956.0,151704.0,0.5628394768760218,False
div,7089,128,0.05,selector_family_diagnostics:pdom_dist,57759.0,34215.0,120176.0,0.48062009053388366,False
div,7089,128,0.1,selector_family_diagnostics:pdom_dist,78862.0,47417.0,143757.0,0.5485785040032833,False
div,7089,128,0.2,selector_family_diagnostics:pdom_dist,97623.0,81956.0,151704.0,0.6435097294731846,False
div,7089,128,0.05,selector_family_diagnostics:mass_balance,11865.0,34215.0,120176.0,0.09873019571295433,True
div,7089,128,0.1,selector_family_diagnostics:mass_balance,21163.0,47417.0,143757.0,0.14721370089804323,True
div,7089,128,0.2,selector_family_diagnostics:mass_balance,41823.0,81956.0,151704.0,0.27568818224964403,True
div,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,25923.0,34215.0,120176.0,0.21570862734655838,True
div,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,39642.0,47417.0,143757.0,0.27575700661533004,True
div,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,61985.0,81956.0,151704.0,0.4085917312661499,True
div,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,25923.0,34215.0,120176.0,0.21570862734655838,True
div,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,39642.0,47417.0,143757.0,0.27575700661533004,True
div,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,61985.0,81956.0,151704.0,0.4085917312661499,True
div,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,31498.0,34215.0,120176.0,0.2620989215816802,True
div,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,46040.0,47417.0,143757.0,0.3202626654702032,True
div,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,65295.0,81956.0,151704.0,0.4304105363075463,True
div,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,31498.0,34215.0,120176.0,0.2620989215816802,True
div,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,46040.0,47417.0,143757.0,0.3202626654702032,True
div,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,65295.0,81956.0,151704.0,0.4304105363075463,True
div,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,19325.0,34215.0,120176.0,0.16080581813340433,True
div,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,29114.0,47417.0,143757.0,0.20252231195698298,True
div,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,41797.0,81956.0,151704.0,0.2755167958656331,True
div,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,46737.0,34215.0,120176.0,0.38890460657702036,False
div,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,62494.0,47417.0,143757.0,0.43471970060588355,False
div,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,80629.0,81956.0,151704.0,0.5314889521700152,True
hyp,7089,128,0.05,selector_family_diagnostics:static_proximity,764617.0,764617.0,1316997.0,0.5805761136889453,False
hyp,7089,128,0.1,selector_family_diagnostics:static_proximity,1083944.0,1083944.0,2574553.0,0.42102221239958937,False
hyp,7089,128,0.2,selector_family_diagnostics:static_proximity,1536353.0,1536353.0,4877593.0,0.3149817953240461,False
hyp,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,305242.0,764617.0,1316997.0,0.23177121891697552,True
hyp,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,653468.0,1083944.0,2574553.0,0.25381804142311304,True
hyp,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,1450991.0,1536353.0,4877593.0,0.29748095013257564,True
hyp,7089,128,0.05,selector_family_diagnostics:pagerank,771899.0,764617.0,1316997.0,0.586105359389581,False
hyp,7089,128,0.1,selector_family_diagnostics:pagerank,1286540.0,1083944.0,2574553.0,0.4997139309231544,False
hyp,7089,128,0.2,selector_family_diagnostics:pagerank,2649632.0,1536353.0,4877593.0,0.5432253162574245,False
hyp,7089,128,0.05,selector_family_diagnostics:betweenness,510802.0,764617.0,1316997.0,0.3878535790134678,True
hyp,7089,128,0.1,selector_family_diagnostics:betweenness,1125574.0,1083944.0,2574553.0,0.4371920096420621,False
hyp,7089,128,0.2,selector_family_diagnostics:betweenness,1991658.0,1536353.0,4877593.0,0.40832804213061646,False
hyp,7089,128,0.05,selector_family_diagnostics:eigen,493439.0,764617.0,1316997.0,0.3746697980329492,True
hyp,7089,128,0.1,selector_family_diagnostics:eigen,1046378.0,1083944.0,2574553.0,0.4064309416042319,True
hyp,7089,128,0.2,selector_family_diagnostics:eigen,2083203.0,1536353.0,4877593.0,0.42709652076341753,False
hyp,7089,128,0.05,selector_family_diagnostics:out_deg,574062.0,764617.0,1316997.0,0.43588709769270545,True
hyp,7089,128,0.1,selector_family_diagnostics:out_deg,1217016.0,1083944.0,2574553.0,0.4727096315360375,False
hyp,7089,128,0.2,selector_family_diagnostics:out_deg,2111335.0,1536353.0,4877593.0,0.43286411965902033,False
hyp,7089,128,0.05,selector_family_diagnostics:inv_depth,421294.0,764617.0,1316997.0,0.31988987066789065,True
hyp,7089,128,0.1,selector_family_diagnostics:inv_depth,1011103.0,1083944.0,2574553.0,0.3927295340200804,True
hyp,7089,128,0.2,selector_family_diagnostics:inv_depth,2283176.0,1536353.0,4877593.0,0.468094816439174,False
hyp,7089,128,0.05,selector_family_diagnostics:cache_struct,415353.0,764617.0,1316997.0,0.3153788505212996,True
hyp,7089,128,0.1,selector_family_diagnostics:cache_struct,840853.0,1083944.0,2574553.0,0.3266015498612769,True
hyp,7089,128,0.2,selector_family_diagnostics:cache_struct,1723127.0,1536353.0,4877593.0,0.35327404316022265,False
hyp,7089,128,0.05,selector_family_diagnostics:gnn_rank,492792.0,764617.0,1316997.0,0.3741785288804758,True
hyp,7089,128,0.1,selector_family_diagnostics:gnn_rank,1123337.0,1083944.0,2574553.0,0.4363231209456554,False
hyp,7089,128,0.2,selector_family_diagnostics:gnn_rank,2415363.0,1536353.0,4877593.0,0.495195683608698,False
hyp,7089,128,0.05,selector_family_diagnostics:final_score,334782.0,764617.0,1316997.0,0.25420103462650256,True
hyp,7089,128,0.1,selector_family_diagnostics:final_score,799905.0,1083944.0,2574553.0,0.3106966529723801,True
hyp,7089,128,0.2,selector_family_diagnostics:final_score,1835744.0,1536353.0,4877593.0,0.3763626854475148,False
hyp,7089,128,0.05,selector_family_diagnostics:final_rank,334782.0,764617.0,1316997.0,0.25420103462650256,True
hyp,7089,128,0.1,selector_family_diagnostics:final_rank,799905.0,1083944.0,2574553.0,0.3106966529723801,True
hyp,7089,128,0.2,selector_family_diagnostics:final_rank,1835744.0,1536353.0,4877593.0,0.3763626854475148,False
hyp,7089,128,0.05,selector_family_diagnostics:index_mid,1109611.0,764617.0,1316997.0,0.8425311523109013,False
hyp,7089,128,0.1,selector_family_diagnostics:index_mid,2157635.0,1083944.0,2574553.0,0.8380619859059029,False
hyp,7089,128,0.2,selector_family_diagnostics:index_mid,3559527.0,1536353.0,4877593.0,0.7297712211740504,False
hyp,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,313461.0,764617.0,1316997.0,0.23801193169004942,True
hyp,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,754834.0,1083944.0,2574553.0,0.29319031303686505,True
hyp,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,1833666.0,1536353.0,4877593.0,0.37593665564141987,False
hyp,7089,128,0.05,selector_family_diagnostics:dist_pr,329495.0,764617.0,1316997.0,0.2501865987545909,True
hyp,7089,128,0.1,selector_family_diagnostics:dist_pr,706073.0,1083944.0,2574553.0,0.2742507145900667,True
hyp,7089,128,0.2,selector_family_diagnostics:dist_pr,1528047.0,1536353.0,4877593.0,0.31327890621460214,True
hyp,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,431155.0,764617.0,1316997.0,0.3273773592498692,True
hyp,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,1049279.0,1083944.0,2574553.0,0.40755773914928145,True
hyp,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,2151083.0,1536353.0,4877593.0,0.4410132210703107,False
hyp,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,394200.0,764617.0,1316997.0,0.2993173105177916,True
hyp,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,695030.0,1083944.0,2574553.0,0.26996142631361636,True
hyp,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,1676531.0,1536353.0,4877593.0,0.3437209705688851,False
hyp,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,300245.0,764617.0,1316997.0,0.22797698096502877,True
hyp,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,656583.0,1083944.0,2574553.0,0.25502796019347823,True
hyp,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,1454322.0,1536353.0,4877593.0,0.29816386894109453,True
hyp,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,334863.0,764617.0,1316997.0,0.2542625381834583,True
hyp,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,713011.0,1083944.0,2574553.0,0.2769455513248319,True
hyp,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,1711278.0,1536353.0,4877593.0,0.35084477118119534,False
hyp,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,559237.0,764617.0,1316997.0,0.4246304281634658,True
hyp,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,1179304.0,1083944.0,2574553.0,0.4580616518673339,False
hyp,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,2448351.0,1536353.0,4877593.0,0.501958855525666,False
