node,static_rank,cache_struct_rank,gnn_rank,gnn_reliable,effective_gnn_weight,effective_struct_weight,static_freedom,residual_score,final_score,global_rank,chosen_family,family_reason,family_score,circuit
n137,0.35051546391752575,0.006185567010309278,0.7185567010309278,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.42041259776532786,0.34492006944646236,949,wl3_common_dist,relative-wl-common-cache-repair,0.0,priority
n138,0.35051546391752575,0.005154639175257732,0.8175257731958763,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.47752931390022824,0.34893566172228724,948,wl3_common_dist,relative-wl-common-cache-repair,0.0,priority
n139,0.35051546391752575,0.07422680412371134,0.8092783505154639,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5016419603152139,0.3506309019819868,947,wl3_common_dist,relative-wl-common-cache-repair,0.0,priority
n140,0.35051546391752575,0.02577319587628866,0.6309278350515464,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.3776563609315649,0.34191409105709747,922,wl3_common_dist,relative-wl-common-cache-repair,2.2311877579773515e-11,priority
n141,0.35051546391752575,0.30412371134020616,0.6876288659793814,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5271229232662075,0.3524223417728341,926,wl3_common_dist,relative-wl-common-cache-repair,1.4166215990910023e-11,priority
n142,0.35051546391752575,0.04329896907216495,0.5092783505154639,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.3142550007671988,0.33745665671245634,914,wl3_common_dist,relative-wl-common-cache-repair,6.813741016102635e-11,priority
n143,0.35051546391752575,0.027835051546391754,0.5762886597938144,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.34674790301045816,0.33974107108528195,918,wl3_common_dist,relative-wl-common-cache-repair,4.510371714381846e-11,priority
n144,0.35051546391752575,0.041237113402061855,0.5412371134020618,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.33197533325182166,0.3387024851680391,917,wl3_common_dist,relative-wl-common-cache-repair,4.510371714381846e-11,priority
n145,0.35051546391752575,0.41649484536082476,0.5896907216494846,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5172041668757931,0.3517250033359907,925,wl3_common_dist,relative-wl-common-cache-repair,1.9673299219072245e-11,priority
n146,0.35051546391752575,0.05670103092783505,0.47525773195876286,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.3000818912556752,0.33646021586413316,913,wl3_common_dist,relative-wl-common-cache-repair,6.813741016102635e-11,priority
n147,0.35051546391752575,0.47835051546391755,0.5721649484536082,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5329013979511921,0.3528285975921685,923,wl3_common_dist,relative-wl-common-cache-repair,2.208493109399455e-11,priority
n148,0.35051546391752575,0.06391752577319587,0.4690721649484536,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.29950540288856825,0.3364196858338599,883,wl3_common_dist,relative-wl-common-cache-repair,2.6149615412143556e-10,priority
n149,0.35051546391752575,0.06494845360824743,0.44123711340206184,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.2837514438044584,0.3353121033134923,908,wl3_common_dist,relative-wl-common-cache-repair,9.167472003820322e-11,priority
n150,0.35051546391752575,0.06288659793814433,0.4350515463917526,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.2792917471459037,0.33499856421904717,907,wl3_common_dist,relative-wl-common-cache-repair,9.167472003820322e-11,priority
n151,0.35051546391752575,0.5536082474226804,0.5597938144329897,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5572050089053578,0.35453726361897053,915,wl3_common_dist,relative-wl-common-cache-repair,6.185914766691203e-11,priority
n152,0.35051546391752575,0.0731958762886598,0.4556701030927835,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.29559562796754824,0.336144809002076,882,wl3_common_dist,relative-wl-common-cache-repair,2.6149615412143556e-10,priority
n153,0.35051546391752575,0.5474226804123712,0.5443298969072164,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5456242996710324,0.3537230815423943,927,wl3_common_dist,relative-wl-common-cache-repair,9.170438269506103e-12,priority
n154,0.35051546391752575,0.08350515463917525,0.41030927835051545,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.27353405297396666,0.3345937693742458,903,wl3_common_dist,relative-wl-common-cache-repair,1.6437232323357456e-10,priority
n155,0.35051546391752575,0.12577319587628866,0.4329896907216495,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.3044123495159349,0.33676466884948353,877,wl3_common_dist,relative-wl-common-cache-repair,3.3713046076687773e-10,priority
n156,0.35051546391752575,0.07628865979381444,0.44536082474226807,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.29089542826023507,0.3358143613342699,876,wl3_common_dist,relative-wl-common-cache-repair,3.3713046076687773e-10,priority
n157,0.35051546391752575,0.6072164948453608,0.49072164948453606,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5394774869216024,0.35329092970545645,919,wl3_common_dist,relative-wl-common-cache-repair,4.256320703380171e-11,priority
n158,0.35051546391752575,0.08453608247422681,0.40103092783505156,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.2685703783378892,0.3342447980944323,902,wl3_common_dist,relative-wl-common-cache-repair,1.6437232323357456e-10,priority
n159,0.35051546391752575,0.5865979381443299,0.520618556701031,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5482324823291038,0.3539064498948562,920,wl3_common_dist,relative-wl-common-cache-repair,4.2446581475479317e-11,priority
n160,0.35051546391752575,0.10309278350515463,0.43195876288659796,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.29432060233417195,0.3360551682903661,859,wl3_common_dist,relative-wl-common-cache-repair,4.86769426336374e-10,priority
n161,0.35051546391752575,0.1979381443298969,0.3422680412371134,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.2818625789257039,0.33517930661699996,900,wl3_common_dist,relative-wl-common-cache-repair,1.8951464813475092e-10,priority
n162,0.35051546391752575,0.08969072164948454,0.3711340206185567,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.2533433691113081,0.3331742627980795,899,wl3_common_dist,relative-wl-common-cache-repair,1.8951464813475092e-10,priority
n163,0.35051546391752575,0.6412371134020619,0.4948453608247423,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5561137583120291,0.35446054321643183,901,wl3_common_dist,relative-wl-common-cache-repair,1.7060468535873088e-10,priority
n164,0.35051546391752575,0.0979381443298969,0.4216494845360825,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.28616866192334967,0.33548204589885167,858,wl3_common_dist,relative-wl-common-cache-repair,4.86769426336374e-10,priority
n165,0.35051546391752575,0.6041237113402061,0.5237113402061856,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5573658120653995,0.3545485688894953,898,wl3_common_dist,relative-wl-common-cache-repair,1.8983046791129208e-10,priority
n166,0.35051546391752575,0.12886597938144329,0.4154639175257732,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.2955159280788314,0.3361392056992397,834,wl3_common_dist,relative-wl-common-cache-repair,6.052338681784798e-10,priority
n167,0.35051546391752575,0.23195876288659795,0.34329896907216495,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.29670046957479185,0.33622248492121637,847,wl3_common_dist,relative-wl-common-cache-repair,5.456678967691244e-10,priority
n168,0.35051546391752575,0.088659793814433,0.38762886597938145,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.26250326547717595,0.3338182495603307,846,wl3_common_dist,relative-wl-common-cache-repair,5.456678967691244e-10,priority
n169,0.35051546391752575,0.6515463917525773,0.48041237113402063,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.5520359907318348,0.3541738556561918,896,wl3_common_dist,relative-wl-common-cache-repair,2.0950340709153106e-10,priority
n170,0.35051546391752575,0.10103092783505155,0.40515463917525774,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.27787170073335904,0.33489872781752755,833,wl3_common_dist,relative-wl-common-cache-repair,6.052338681784798e-10,priority
n171,0.35051546391752575,0.6154639175257732,0.5288659793814433,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.565109256768289,0.3550929719791926,904,wl3_common_dist,relative-wl-common-cache-repair,1.4681842639174744e-10,priority
n172,0.35051546391752575,0.1402061855670103,0.4288659793814433,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.30805505475862416,0.33702076934029435,816,wl3_common_dist,relative-wl-common-cache-repair,7.751196692637682e-10,priority
n173,0.35051546391752575,0.2670103092783505,0.3082474226804124,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.2909887191628668,0.33582092015370774,828,wl3_common_dist,relative-wl-common-cache-repair,6.661936656104015e-10,priority
n174,0.35051546391752575,0.09690721649484536,0.3628865979381443,True,0.5814764396995196,0.41852356030048044,0.6494845360824743,0.2515679602499753,0.3330494426299669,827,wl3_common_dist,relative-wl-common-cache-repair,6.661936656104015e-10,priority
