node,static_rank,cache_struct_rank,gnn_rank,gnn_reliable,effective_gnn_weight,effective_struct_weight,static_freedom,residual_score,final_score,global_rank,chosen_family,family_reason,family_score,circuit
n386,0.8552188552188552,0.0005611672278338945,0.8636363636363636,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.5284425273928519,0.8557210808030334,155,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n387,0.8552188552188552,0.0005611672278338945,0.8636363636363636,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.5284425273928519,0.8557210808030334,154,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n389,0.26823793490460157,0.7744107744107744,0.8821548821548821,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.840310137968436,0.2986092375916403,744,pdom_dist,relative-pdom-static-aligned,0.0,adder
n390,0.26823793490460157,0.5600448933782267,0.29741863075196406,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.3994151947064267,0.25926114806679273,743,pdom_dist,relative-pdom-static-aligned,0.0,adder
n391,0.26823793490460157,0.5622895622895623,0.2850729517396184,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.3927359914693289,0.25866505620648805,742,pdom_dist,relative-pdom-static-aligned,0.0,adder
n392,0.6391694725028059,0.7272727272727273,0.48035914702581367,True,0.6116284680195462,0.3883715319804538,0.36083052749719413,0.5762533524530862,0.6425251549528017,335,pdom_dist,relative-pdom-static-aligned,3.3071261642509006e-08,adder
n393,0.8552188552188552,0.007295173961840628,0.4876543209876543,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.301096503156415,0.8517067051374786,153,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n394,0.8552188552188552,0.007295173961840628,0.4876543209876543,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.301096503156415,0.8517067051374786,152,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n396,0.26823793490460157,0.29180695847362514,0.3277216610549944,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.31377341299284567,0.2516179656138453,741,pdom_dist,relative-pdom-static-aligned,0.0,adder
n397,0.26823793490460157,0.8260381593714927,0.8574635241301908,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.8452588070758107,0.2990508862837872,513,pdom_dist,relative-pdom-static-aligned,2.076517157780455e-12,adder
n398,0.26823793490460157,0.4332210998877666,0.26936026936026936,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.33299915114382295,0.2533337849433865,740,pdom_dist,relative-pdom-static-aligned,0.0,adder
n399,0.26823793490460157,0.5555555555555556,0.26823793490460157,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.37982391940179144,0.25751270602549986,739,pdom_dist,relative-pdom-static-aligned,0.0,adder
n400,0.6391694725028059,0.7194163860830527,0.4702581369248036,True,0.6116284680195462,0.3883715319804538,0.36083052749719413,0.5670241078559605,0.6421190034443766,334,pdom_dist,relative-pdom-static-aligned,3.3071261642509006e-08,adder
n401,0.8552188552188552,0.012906846240179574,0.5202020202020202,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.32318301632416935,0.8520966990302479,151,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n402,0.8552188552188552,0.012906846240179574,0.5202020202020202,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.32318301632416935,0.8520966990302479,150,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n404,0.26823793490460157,0.2962962962962963,0.4769921436588103,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.4068150205961245,0.25992155258271177,738,pdom_dist,relative-pdom-static-aligned,0.0,adder
n405,0.26823793490460157,0.8406285072951739,0.8552188552188552,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.8495523794436073,0.29943407024289437,512,pdom_dist,relative-pdom-static-aligned,4.186205767972065e-12,adder
n406,0.26823793490460157,0.43097643097643096,0.26262626262626265,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.3280086754175848,0.25288840517968414,737,pdom_dist,relative-pdom-static-aligned,0.0,adder
n407,0.26823793490460157,0.5488215488215489,0.2671156004489338,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.37652217118641296,0.25721803835839985,736,pdom_dist,relative-pdom-static-aligned,0.0,adder
n408,0.6391694725028059,0.7171717171717171,0.4668911335578002,True,0.6116284680195462,0.3883715319804538,0.36083052749719413,0.5640929872408992,0.6419900135745498,333,pdom_dist,relative-pdom-static-aligned,3.3071261642509006e-08,adder
n409,0.8552188552188552,0.015151515151515152,0.5505050505050505,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.34258897782864595,0.8524393609258843,149,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n410,0.8552188552188552,0.015151515151515152,0.5505050505050505,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.34258897782864595,0.8524393609258843,148,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n412,0.26823793490460157,0.29741863075196406,0.4792368125701459,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.40862380675551796,0.2600829794278567,735,pdom_dist,relative-pdom-static-aligned,0.0,adder
n413,0.26823793490460157,0.8496071829405163,0.8540965207631874,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.8523529897554188,0.29968401338004635,511,pdom_dist,relative-pdom-static-aligned,6.329867081595715e-12,adder
n414,0.26823793490460157,0.4298540965207632,0.26038159371492703,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.3261998892581914,0.2527269783345393,734,pdom_dist,relative-pdom-static-aligned,0.0,adder
n415,0.26823793490460157,0.5297418630751964,0.2648709315375982,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.3677392609959451,0.2564341991655383,733,pdom_dist,relative-pdom-static-aligned,0.0,adder
n416,0.6391694725028059,0.7160493827160493,0.46464646464646464,True,0.6116284680195462,0.3883715319804538,0.36083052749719413,0.5622842010815057,0.6419104142943135,332,pdom_dist,relative-pdom-static-aligned,3.3071261642509006e-08,adder
n417,0.8552188552188552,0.01739618406285073,0.7154882154882155,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.4443691437801995,0.8542365501347315,147,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n418,0.8552188552188552,0.01739618406285073,0.7154882154882155,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.4443691437801995,0.8542365501347315,146,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n420,0.26823793490460157,0.29854096520763185,0.4781144781144781,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.4083732378037344,0.26006061716288265,732,pdom_dist,relative-pdom-static-aligned,0.0,adder
n421,0.26823793490460157,0.8552188552188552,0.8507295173961841,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.8524730484039527,0.29969472812858894,510,pdom_dist,relative-pdom-static-aligned,8.50832836465301e-12,adder
n422,0.26823793490460157,0.4107744107744108,0.25813692480359146,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.3174169790677236,0.25194313914167776,731,pdom_dist,relative-pdom-static-aligned,0.0,adder
n423,0.26823793490460157,0.5286195286195287,0.26374859708193044,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.36661692654027733,0.2563340353570997,730,pdom_dist,relative-pdom-static-aligned,0.0,adder
n424,0.6391694725028059,0.6812570145903479,0.4624017957351291,True,0.6116284680195462,0.3883715319804538,0.36083052749719413,0.547398932363848,0.6412553580457367,331,pdom_dist,relative-pdom-static-aligned,3.3071261642509006e-08,adder
n425,0.8552188552188552,0.01964085297418631,0.8052749719416387,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.500157045582135,0.8552216282603694,145,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n426,0.8552188552188552,0.01964085297418631,0.8052749719416387,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.500157045582135,0.8552216282603694,144,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n428,0.26823793490460157,0.2996632996632997,0.47586980920314254,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.4074362171482253,0.2599769918612024,729,pdom_dist,relative-pdom-static-aligned,0.0,adder
n429,0.26823793490460157,0.8664421997755332,0.8484848484848485,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.855458972515923,0.29996120977249924,509,pdom_dist,relative-pdom-static-aligned,1.072244396258586e-11,adder
n430,0.26823793490460157,0.409652076318743,0.2558922558922559,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.3156081929083302,0.25178171229653284,728,pdom_dist,relative-pdom-static-aligned,0.0,adder
n431,0.26823793490460157,0.5274971941638609,0.2615039281705948,True,0.6116284680195462,0.3883715319804538,0.7317620650953984,0.36480814038088394,0.25617260851195484,727,pdom_dist,relative-pdom-static-aligned,0.0,adder
n432,0.6391694725028059,0.6498316498316499,0.46352413019079686,True,0.6116284680195462,0.3883715319804538,0.36083052749719413,0.5358806670131935,0.6407484735659316,330,pdom_dist,relative-pdom-static-aligned,3.3071261642509006e-08,adder
n433,0.8552188552188552,0.021885521885521887,0.8232323232323232,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.5120120383456296,0.8554309584856282,143,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
n434,0.8552188552188552,0.021885521885521887,0.8232323232323232,True,0.6116284680195462,0.3883715319804538,0.1447811447811448,0.5120120383456296,0.8554309584856282,142,pdom_dist,relative-pdom-static-aligned,2.2134848368976014e-07,adder
