node,static_rank,cache_struct_rank,gnn_rank,gnn_reliable,effective_gnn_weight,effective_struct_weight,static_freedom,residual_score,final_score,global_rank,chosen_family,family_reason,family_score,circuit
n643,0.4389173372348208,0.10040234089246525,0.7553035844915874,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.4539318631318238,0.4344864259618272,487,pdom_dist,relative-pdom-static-aligned,0.008639718954537651,max
n644,0.4389173372348208,0.1223482077542063,0.5930870519385516,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.3764629774397995,0.42703533759024237,643,pdom_dist,relative-pdom-static-aligned,0.004585851395146069,max
n645,0.4389173372348208,0.1175932699341624,0.4528163862472568,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.2985537877405697,0.4195419000349983,650,pdom_dist,relative-pdom-static-aligned,0.004579005342989224,max
n646,0.4389173372348208,0.14575713240673008,0.5621799561082663,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.37055096712860097,0.42646671044543505,605,pdom_dist,relative-pdom-static-aligned,0.005559093640691646,max
n647,0.4389173372348208,0.1267373811265545,0.6033284564740308,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.38401130878803696,0.427761348858267,708,pdom_dist,relative-pdom-static-aligned,0.003829967667241821,max
n648,0.4389173372348208,0.1241770299926847,0.43836869056327726,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.2937843238232399,0.4190831649336005,713,pdom_dist,relative-pdom-static-aligned,0.003819804413975717,max
n649,0.4389173372348208,0.17172640819312363,0.4820775420629115,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.33926050460200147,0.4234571408693303,653,pdom_dist,relative-pdom-static-aligned,0.004570600809262468,max
n650,0.4389173372348208,0.1175932699341624,0.34125822970007313,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.23833233882518043,0.4137496992859479,652,pdom_dist,relative-pdom-static-aligned,0.004570600809262468,max
n651,0.4389173372348208,0.22311631309436722,0.2640819312362838,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.2452304189255921,0.4144131682898364,607,pdom_dist,relative-pdom-static-aligned,0.005548047244687767,max
n652,0.4389173372348208,0.2512801755669349,0.7688368690563278,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.5306682090596422,0.44186705742067806,542,pdom_dist,relative-pdom-static-aligned,0.006851286125572312,max
n653,0.4389173372348208,0.12783467446964156,0.391185076810534,True,0.539821119130079,0.4601788808699209,0.5610826627651793,0.2699967833846587,0.41679523908611715,651,pdom_dist,relative-pdom-static-aligned,0.004570600809262468,max
