node,static_rank,cache_struct_rank,gnn_rank,gnn_reliable,effective_gnn_weight,effective_struct_weight,static_freedom,residual_score,final_score,global_rank,chosen_family,family_reason,family_score,circuit
n50,0.4852504638218924,0.0037105751391465678,0.6970315398886827,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3625546729843025,0.47802583394258247,376,pdom_dist,relative-pdom-static-aligned,0.005392455163798343,sin
n51,0.4852504638218924,0.02987012987012987,0.6987012987012987,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.376038974593648,0.4787346182310245,1217,pdom_dist,relative-pdom-static-aligned,0.0013592692549764366,sin
n52,0.4852504638218924,0.037291280148423006,0.7671614100185529,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4150522330311748,0.4807852980083356,1014,pdom_dist,relative-pdom-static-aligned,0.001637176699460922,sin
n53,0.4852504638218924,0.039888682745825604,0.7860853432282003,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.42609980437633593,0.48136599882783265,1444,pdom_dist,relative-pdom-static-aligned,0.001147467195831303,sin
n54,0.4852504638218924,0.028014842300556585,0.7868274582560297,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4207556397816076,0.4810850899599261,1213,pdom_dist,relative-pdom-static-aligned,0.00136511752416281,sin
n55,0.4852504638218924,0.04564007421150278,0.7773654916512059,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4243612735428635,0.48127461527861837,1193,pdom_dist,relative-pdom-static-aligned,0.0013922231431306288,sin
n56,0.4852504638218924,0.0339517625231911,0.7738404452690167,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.41689804622843113,0.4808823207115883,1003,pdom_dist,relative-pdom-static-aligned,0.001662995710763562,sin
n57,0.4852504638218924,0.033766233766233764,0.8144712430426716,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4378379393408701,0.4819829982008449,889,pdom_dist,relative-pdom-static-aligned,0.001910703302955696,sin
n58,0.4852504638218924,0.026159554730983303,0.7922077922077922,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.42264531336160915,0.48118441812556584,745,pdom_dist,relative-pdom-static-aligned,0.0022782825381817153,sin
n59,0.4852504638218924,0.038589981447124305,0.7920222634508349,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4285460642272095,0.48149458320676286,706,pdom_dist,relative-pdom-static-aligned,0.002404748830171559,sin
n60,0.4852504638218924,0.025974025974025976,0.788126159554731,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4204432670625731,0.48106867050552615,591,pdom_dist,relative-pdom-static-aligned,0.002941279911658123,sin
n61,0.4852504638218924,0.0450834879406308,0.7742115027829314,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.422460342243939,0.4811746953660327,558,pdom_dist,relative-pdom-static-aligned,0.003155010607360083,sin
n62,0.4852504638218924,0.03840445269016698,0.7608534322820037,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4123244197784831,0.480641914151216,472,pdom_dist,relative-pdom-static-aligned,0.003910440063646988,sin
n63,0.4852504638218924,0.04341372912801484,0.7987012987012987,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4343300583567089,0.4817986111262058,418,pdom_dist,relative-pdom-static-aligned,0.004688862442796765,sin
n64,0.4852504638218924,0.03951762523191095,0.8504638218923933,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.45924134791887283,0.48310803976092687,337,pdom_dist,relative-pdom-static-aligned,0.006049173166667654,sin
n65,0.4852504638218924,0.02857142857142857,0.7775510204081633,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.41622291987485227,0.4808468335973133,335,pdom_dist,relative-pdom-static-aligned,0.006145973905686877,sin
n66,0.4852504638218924,0.04415584415584416,0.74860853432282,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.40876142069265364,0.4804546298672439,323,pdom_dist,relative-pdom-static-aligned,0.0062921245533826995,sin
n67,0.4852504638218924,0.04452690166975881,0.7725417439703154,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4213276081039017,0.48111515471018707,284,pdom_dist,relative-pdom-static-aligned,0.007412216752969859,sin
n68,0.4852504638218924,0.044897959183673466,0.7293135435992579,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.39913287407550657,0.4799485181856396,254,pdom_dist,relative-pdom-static-aligned,0.008948555265223087,sin
n69,0.4852504638218924,0.07050092764378478,0.7202226345083488,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4067792339466309,0.4803504388707028,241,pdom_dist,relative-pdom-static-aligned,0.009913299576259894,sin
n70,0.4852504638218924,0.056957328385899814,0.7957328385899815,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.43932746422197444,0.4820612930850411,191,pdom_dist,relative-pdom-static-aligned,0.014596331896466938,sin
n71,0.4852504638218924,0.046196660482374766,0.7417439703153988,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.40619305406586137,0.4803196271088684,155,pdom_dist,relative-pdom-static-aligned,0.0208246516719095,sin
n72,0.4852504638218924,0.0437847866419295,0.6573283858998145,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.36133828719690153,0.4779618962497177,532,pdom_dist,relative-pdom-static-aligned,0.0033449127184096376,sin
n73,0.4852504638218924,0.0666048237476809,0.6044526901669759,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3449802691994088,0.4771020589008824,449,pdom_dist,relative-pdom-static-aligned,0.00421229920498519,sin
n74,0.4852504638218924,0.058812615955473095,0.6113172541743971,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3447740083512115,0.477091217075124,375,pdom_dist,relative-pdom-static-aligned,0.005392455163798343,sin
n75,0.4852504638218924,0.08552875695732838,0.8322820037105751,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4720279525224214,0.4837801505389322,299,pdom_dist,relative-pdom-static-aligned,0.007045616802066577,sin
n76,0.4852504638218924,0.0037105751391465678,0.6962894248608534,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.36217057440485895,0.4780056443142124,374,pdom_dist,relative-pdom-static-aligned,0.005392455163798343,sin
n77,0.4852504638218924,0.04953617810760668,0.6330241187384045,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.35153368619511416,0.4774465305047322,531,pdom_dist,relative-pdom-static-aligned,0.0033449127184096376,sin
n78,0.4852504638218924,0.0679035250463822,0.5905380333951763,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.33840494961951684,0.476756436016974,448,pdom_dist,relative-pdom-static-aligned,0.00421229920498519,sin
n79,0.4852504638218924,0.05992578849721707,0.6105751391465677,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.34492693444434647,0.4770992554307798,373,pdom_dist,relative-pdom-static-aligned,0.005392455163798343,sin
n80,0.4852504638218924,0.08589981447124305,0.8320964749536178,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.47211093610175336,0.4837845124598483,298,pdom_dist,relative-pdom-static-aligned,0.007045616802066577,sin
n81,0.4852504638218924,0.023747680890538032,0.7797773654916512,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4150481086986757,0.4807850812183111,271,pdom_dist,relative-pdom-static-aligned,0.008028436410358527,sin
n82,0.4852504638218924,0.00037105751391465676,0.7447124304267161,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.385621932695816,0.4792383336132811,301,pdom_dist,relative-pdom-static-aligned,0.007041343858605996,sin
n83,0.4852504638218924,0.02077922077922078,0.8456400742115028,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.44770479183074957,0.4825016361120849,363,pdom_dist,relative-pdom-static-aligned,0.005407443767648484,sin
n84,0.4852504638218924,0.03432282003710575,0.7890538033395176,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4249510753312171,0.4813056174211832,377,pdom_dist,relative-pdom-static-aligned,0.005389473902430749,sin
n85,0.4852504638218924,0.052504638218923934,0.7569573283858998,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4171102147557334,0.48089347306660163,300,pdom_dist,relative-pdom-static-aligned,0.007041343858605996,sin
n86,0.9776437847866419,0.09962894248608534,0.9256029684601114,True,0.5175728358002115,0.48242716419978837,0.022356215213358066,0.5271306614067796,0.9777057215238353,248,pdom_dist,relative-pdom-static-aligned,0.00944051987751135,sin
n87,0.4852504638218924,0.06586270871985157,0.9701298701298702,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.5338868277718425,0.487031679624213,245,pdom_dist,relative-pdom-static-aligned,0.009505404871694044,sin
n88,0.4852504638218924,0.03766233766233766,0.8239332096474954,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.44461478258280085,0.4823392139066539,445,pdom_dist,relative-pdom-static-aligned,0.004219870555918061,sin
n89,0.4852504638218924,0.009554730983302413,0.7282931354359926,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.38155420517440064,0.47902451895380743,370,pdom_dist,relative-pdom-static-aligned,0.0053992571095363455,sin
n90,0.4852504638218924,0.009554730983302413,0.7282931354359926,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.38155420517440064,0.47902451895380743,369,pdom_dist,relative-pdom-static-aligned,0.0053992571095363455,sin
n91,0.4852504638218924,0.06289424860853432,0.8448979591836735,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.46763812669719695,0.48354940521269596,295,pdom_dist,relative-pdom-static-aligned,0.007055368009694297,sin
n92,0.4852504638218924,0.0037105751391465678,0.7099257884972171,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3692283858021346,0.4783766287355123,368,pdom_dist,relative-pdom-static-aligned,0.0053992571095363455,sin
n93,0.4852504638218924,0.03580705009276438,0.6985157699443414,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.378807081535873,0.47888012007207026,447,pdom_dist,relative-pdom-static-aligned,0.004217206197974058,sin
n94,0.4852504638218924,0.04768089053803339,0.6510204081632653,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3599530356256564,0.4778890823526629,367,pdom_dist,relative-pdom-static-aligned,0.0053992571095363455,sin
n95,0.4852504638218924,0.08051948051948052,0.8402597402597403,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.473740401224836,0.48387016311579367,294,pdom_dist,relative-pdom-static-aligned,0.007055368009694297,sin
n96,0.4852504638218924,0.030241187384044528,0.8636363636363636,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.46158389209917444,0.4832311724642793,334,pdom_dist,relative-pdom-static-aligned,0.006156938175575306,sin
n97,0.4852504638218924,0.03562152133580705,0.7853432282003711,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4236571112186744,0.48123760192736315,446,pdom_dist,relative-pdom-static-aligned,0.004218128766925471,sin
n98,0.4852504638218924,0.014749536178107607,0.7088126159554731,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3739777326027071,0.4786262718012143,366,pdom_dist,relative-pdom-static-aligned,0.0053992571095363455,sin
n99,0.4852504638218924,0.014749536178107607,0.7088126159554731,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3739777326027071,0.4786262718012143,365,pdom_dist,relative-pdom-static-aligned,0.0053992571095363455,sin
n100,0.4852504638218924,0.07105751391465677,0.8460111317254174,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.47215245549860546,0.4837866948714412,297,pdom_dist,relative-pdom-static-aligned,0.007055368009694297,sin
n101,0.4852504638218924,0.008812615955473098,0.7340445269016698,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3841729527167026,0.47916216991765814,372,pdom_dist,relative-pdom-static-aligned,0.0053992571095363455,sin
n102,0.4852504638218924,0.008812615955473098,0.7340445269016698,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.3841729527167026,0.47916216991765814,371,pdom_dist,relative-pdom-static-aligned,0.0053992571095363455,sin
n103,0.4852504638218924,0.060667903525046384,0.850834879406308,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.46963686598758825,0.4836544662716046,296,pdom_dist,relative-pdom-static-aligned,0.007055368009694297,sin
n104,0.4852504638218924,0.021985157699443415,0.8647495361781076,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4581771069800484,0.48305209935864213,288,pdom_dist,relative-pdom-static-aligned,0.0072460940379275775,sin
n105,0.4852504638218924,0.024489795918367346,0.9435992578849721,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.5001958865592296,0.4852607603370195,537,pdom_dist,relative-pdom-static-aligned,0.003323483303604927,sin
n106,0.4852504638218924,0.04526901669758813,0.8697588126159554,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.47200253845939516,0.4837788146826824,736,pdom_dist,relative-pdom-static-aligned,0.0023207914153901064,sin
n107,0.4852504638218924,0.021985157699443415,0.8649350649350649,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.45827313162490924,0.48305714676573464,351,pdom_dist,relative-pdom-static-aligned,0.00574764859998079,sin
n108,0.4852504638218924,0.023933209647495363,0.9452690166975881,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.5007915960266883,0.4852920730088392,460,pdom_dist,relative-pdom-static-aligned,0.004093348330477383,sin
n109,0.4852504638218924,0.023376623376623377,0.7827458256029685,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4164054947922571,0.4808564304037827,336,pdom_dist,relative-pdom-static-aligned,0.006129161837244865,sin
n110,0.4852504638218924,0.056771799628942486,0.9714285714285714,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.5301732987931435,0.48683648293764886,310,pdom_dist,relative-pdom-static-aligned,0.006711444058962712,sin
n111,0.4852504638218924,0.06252319109461967,0.8946196660482375,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.4931937232957233,0.48489270098548143,778,pdom_dist,relative-pdom-static-aligned,0.0021753858274465043,sin
n112,0.4852504638218924,0.03079777365491651,0.8634508348794063,True,0.5175728358002115,0.48242716419978837,0.5147495361781076,0.46175637979060286,0.48324023904919977,354,pdom_dist,relative-pdom-static-aligned,0.0057168194828938305,sin
