node,static_rank,cache_struct_rank,gnn_rank,gnn_reliable,effective_gnn_weight,effective_struct_weight,static_freedom,residual_score,final_score,global_rank,chosen_family,family_reason,family_score,suite,circuit
398,0.9735738255033557,0.09060402684563758,0.9572147651006712,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.5145729628462015,0.973600548577975,1,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
400,0.9735738255033557,0.09060402684563758,0.9572147651006712,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.5145729628462015,0.973600548577975,2,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
401,0.9735738255033557,0.09060402684563758,0.9572147651006712,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.5145729628462015,0.973600548577975,3,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
405,0.8208892617449665,0.10318791946308725,0.1593959731543624,True,0.4892264973017155,0.5107735026982845,0.17911073825503354,0.13068638869061655,0.8162991716878476,176,dist_avg_inv,relative-distance-dominance,0.1964285671710968,iscas85,c2670
408,0.8208892617449665,0.3213087248322148,0.028523489932885907,True,0.4892264973017155,0.5107735026982845,0.17911073825503354,0.1780704299007561,0.8168880939743933,177,dist_avg_inv,relative-distance-dominance,0.1964285671710968,iscas85,c2670
419,0.9735738255033557,0.1078020134228188,0.9668624161073825,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.5280771251987891,0.9736253117467297,4,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
420,0.9735738255033557,0.1078020134228188,0.9668624161073825,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.5280771251987891,0.9736253117467297,5,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
425,0.09354026845637584,0.10654362416107382,0.16610738255033558,True,0.4892264973017155,0.5107735026982845,0.9064597315436241,0.13568379304397804,0.07062466619147087,1046,dist_avg_inv,relative-distance-dominance,0.01785714365541935,iscas85,c2670
456,0.9735738255033557,0.09395973154362416,0.9689597315436241,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.5220329166826253,0.9736142282191798,6,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
457,0.9735738255033557,0.09395973154362416,0.9689597315436241,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.5220329166826253,0.9736142282191798,7,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
458,0.9735738255033557,0.09395973154362416,0.9689597315436241,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.5220329166826253,0.9736142282191798,8,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
485,0.9286912751677853,0.4865771812080537,0.4286912751677852,True,0.4892264973017155,0.5107735026982845,0.07130872483221473,0.4582578621528369,0.9284847268669779,65,dist_avg_inv,relative-distance-dominance,0.4642857015132904,iscas85,c2670
486,0.8821308724832215,0.22483221476510068,0.04949664429530201,True,0.4892264973017155,0.5107735026982845,0.11786912751677847,0.13905340777176298,0.8791786622380597,108,dist_avg_inv,relative-distance-dominance,0.2857142984867096,iscas85,c2670
487,0.9735738255033557,0.11619127516778524,0.8871644295302014,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.4933717709901649,0.9735616710320727,9,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
488,0.9735738255033557,0.11619127516778524,0.8871644295302014,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.4933717709901649,0.9735616710320727,10,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
489,0.9735738255033557,0.11619127516778524,0.8871644295302014,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.4933717709901649,0.9735616710320727,11,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
490,0.9735738255033557,0.11619127516778524,0.8871644295302014,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.4933717709901649,0.9735616710320727,12,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
491,0.9735738255033557,0.11199664429530201,0.8871644295302014,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.49122926468690026,0.9735577422252529,13,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
492,0.9735738255033557,0.11199664429530201,0.8871644295302014,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.49122926468690026,0.9735577422252529,14,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
493,0.9735738255033557,0.11199664429530201,0.8871644295302014,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.49122926468690026,0.9735577422252529,15,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
494,0.9735738255033557,0.11199664429530201,0.8871644295302014,True,0.4892264973017155,0.5107735026982845,0.026426174496644306,0.49122926468690026,0.9735577422252529,16,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c2670
495,0.9286912751677853,0.44966442953020136,0.7583892617449665,True,0.4892264973017155,0.5107735026982845,0.07130872483221473,0.6007007978246908,0.9291895625041164,66,dist_avg_inv,relative-distance-dominance,0.4642857015132904,iscas85,c2670
496,0.8821308724832215,0.15268456375838926,0.18791946308724833,True,0.4892264973017155,0.5107735026982845,0.11786912751677847,0.16992241013982556,0.879431142208812,109,dist_avg_inv,relative-distance-dominance,0.2857142984867096,iscas85,c2670
499,0.8208892617449665,0.42953020134228187,0.05704697986577181,True,0.4892264973017155,0.5107735026982845,0.17911073825503354,0.24730153959566972,0.8177485470379218,178,dist_avg_inv,relative-distance-dominance,0.1964285671710968,iscas85,c2670
500,0.9286912751677853,0.1610738255033557,0.9756711409395973,True,0.4892264973017155,0.5107735026982845,0.07130872483221473,0.5595964168456088,0.9289861699496179,67,dist_avg_inv,relative-distance-dominance,0.4642857015132904,iscas85,c2670
503,0.24412751677852348,0.06375838926174497,0.3062080536912752,True,0.4892264973017155,0.5107735026982845,0.7558724832214765,0.18237118936258037,0.2274676051930859,848,dist_avg_inv,relative-distance-dominance,0.0357142873108387,iscas85,c2670
506,0.3649328859060403,0.025167785234899327,0.47063758389261745,True,0.4892264973017155,0.5107735026982845,0.6350671140939597,0.24310341448591521,0.3536119527956652,669,dist_avg_inv,relative-distance-dominance,0.0476190485060215,iscas85,c2670
509,0.8208892617449665,0.4798657718120805,0.99748322147651,True,0.4892264973017155,0.5107735026982845,0.17911073825503354,0.7330979436536564,0.8237863674045874,179,dist_avg_inv,relative-distance-dominance,0.1964285671710968,iscas85,c2670
521,0.8208892617449665,0.4790268456375839,0.9966442953020134,True,0.4892264973017155,0.5107735026982845,0.17911073825503354,0.7322590174791598,0.8237759406383534,180,dist_avg_inv,relative-distance-dominance,0.1964285671710968,iscas85,c2670
533,0.9286912751677853,0.42533557046979864,0.6216442953020134,True,0.4892264973017155,0.5107735026982845,0.07130872483221473,0.5213750003092293,0.9287970428697125,68,dist_avg_inv,relative-distance-dominance,0.4642857015132904,iscas85,c2670
