node,static_rank,cache_struct_rank,gnn_rank,gnn_reliable,effective_gnn_weight,effective_struct_weight,static_freedom,residual_score,final_score,global_rank,chosen_family,family_reason,family_score,suite,circuit
387,0.9849045855881515,0.07789803474793507,0.9998575904300769,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.5178683335631468,0.9849161242546964,1,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
388,0.9849045855881515,0.07789803474793507,0.9998575904300769,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.5178683335631468,0.9849161242546964,2,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
467,0.9532896610652236,0.18911990885787525,0.9612645969809172,True,0.47721214678412366,0.5227878532158764,0.046710338934776385,0.5575967331050298,0.9534047510151198,108,dist_avg_inv,relative-distance-dominance,0.47826087474823,iscas85,c7552
469,0.9532896610652236,0.6673312446596411,0.9681002563372259,True,0.47721214678412366,0.5227878532158764,0.046710338934776385,0.8108618704084405,0.9539108261063851,109,dist_avg_inv,relative-distance-dominance,0.47826087474823,iscas85,c7552
478,0.9849045855881515,0.1597835374537169,0.9789233836513813,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.5506870219741212,0.984937317271979,3,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
482,0.9849045855881515,0.37111933921959556,0.9868983195670749,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.6649765483757548,0.9850111209498685,4,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
484,0.9849045855881515,0.33209911706066647,0.9846197664483053,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.6434898969759121,0.9849972457160763,5,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
486,0.9849045855881515,0.2919396183423526,0.9820563941896896,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.6212717264761982,0.9849828980960407,6,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
489,0.9849045855881515,0.16747365422956423,0.9652520649387639,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.5481832022621277,0.9849357004037554,7,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
492,0.9849045855881515,0.18000569638279693,0.9658217032184563,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.5550066399821696,0.984940106711275,8,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
494,0.9532896610652236,0.7836798632868128,0.9497294218171461,True,0.47721214678412366,0.5227878532158764,0.046710338934776385,0.8629207295856292,0.9540148502614259,110,dist_avg_inv,relative-distance-dominance,0.47826087474823,iscas85,c7552
501,0.9849045855881515,0.16063799487325547,0.9792082027912276,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.5512696410873174,0.9849376935044712,9,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
505,0.9849045855881515,0.36941042438051835,0.9866135004272287,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.6639472293025337,0.9850104562561235,10,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
507,0.9849045855881515,0.3537453716889775,0.9857590430076901,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.6553499725758959,0.9850049044861043,11,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
509,0.9849045855881515,0.3306750213614355,0.9843349473084592,True,0.47721214678412366,0.5227878532158764,0.015095414411848473,0.642609477889366,0.9849966771760821,12,dist_avg_inv,relative-distance-dominance,1.0,iscas85,c7552
