node,static_rank,cache_struct_rank,gnn_rank,gnn_reliable,effective_gnn_weight,effective_struct_weight,static_freedom,residual_score,final_score,global_rank,chosen_family,family_reason,family_score,suite,circuit
118,0.3867924528301887,0.025157232704402517,0.06289308176100629,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.043371744607994825,0.3332563526370831,66,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
119,0.11635220125786164,0.0,0.7672955974842768,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.37036174203971034,0.09444994551639614,132,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
122,0.3867924528301887,0.13836477987421383,0.13836477987421383,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.13836477987421383,0.3443935448576864,67,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
123,0.11635220125786164,0.050314465408805034,0.4276729559748428,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.23245958444472814,0.07115151208735108,133,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
126,0.3867924528301887,0.15723270440251572,0.06918238993710692,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.11473217662746699,0.34162280651571586,68,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
127,0.11635220125786164,0.11949685534591195,0.34591194968553457,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.2287839267674658,0.07053051335031052,134,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
130,0.3867924528301887,0.1509433962264151,0.25157232704402516,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.19951542796932792,0.35156298123100704,69,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
131,0.11635220125786164,0.03773584905660377,0.6918238993710691,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.35345405538553715,0.09159340854249065,135,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
134,0.3867924528301887,0.14465408805031446,0.1320754716981132,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.13858258408245036,0.34441908070172794,70,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
135,0.11635220125786164,0.05660377358490566,0.4025157232704403,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.22357013270116852,0.06964964798834031,136,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
138,0.3867924528301887,0.10062893081761007,0.3270440251572327,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.20991600223916393,0.35278236741572255,71,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
139,0.11635220125786164,0.018867924528301886,0.7358490566037735,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.3649436506965557,0.09353456433112332,137,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
142,0.3867924528301887,0.11320754716981132,0.2893081761006289,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.19820860271990876,0.35140976616675806,72,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
143,0.11635220125786164,0.031446540880503145,0.7232704402515723,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.3653792591130288,0.09360815994318139,138,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
146,0.3867924528301887,0.09433962264150944,0.3333333333333333,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.2096981980309274,0.3527568315716811,73,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
147,0.11635220125786164,0.012578616352201259,0.7421383647798742,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.36472584648831924,0.09349776652509431,139,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
150,0.3867924528301887,0.08176100628930817,0.36477987421383645,True,0.4826845654451962,0.5173154345548038,0.6132075471698113,0.2183698455662505,0.35377351458638373,74,dist_avg_inv,relative-distance-dominance,0.10000000149011612,iscas85,c432
151,0.11635220125786164,0.006289308176100629,0.7484276729559748,True,0.4826845654451962,0.5173154345548038,0.8836477987421384,0.3645080422800827,0.09346096871906528,140,dist_avg_inv,relative-distance-dominance,0.03999999910593033,iscas85,c432
154,0.7389937106918238,0.6163522012578616,0.27672955974842767,True,0.4826845654451962,0.5173154345548038,0.26100628930817615,0.4524215941255308,0.7366194012558351,20,dist_avg_inv,relative-distance-dominance,0.20000000298023224,iscas85,c432
