node,static_rank,cache_struct_rank,gnn_rank,gnn_reliable,effective_gnn_weight,effective_struct_weight,static_freedom,residual_score,final_score,global_rank,chosen_family,family_reason,family_score,suite,circuit
269,0.8324607329842932,0.6701570680628273,0.387434554973822,True,0.5498842924006125,0.4501157075993875,0.16753926701570676,0.5146923990071568,0.8326763093250388,77,pdom_dist,relative-pdom-static-aligned,0.07438016750595787,iscas85,c880
270,0.8324607329842932,0.9581151832460733,0.6596858638743456,True,0.5498842924006125,0.4501157075993875,0.16753926701570676,0.7940135881317545,0.8367746897062724,76,pdom_dist,relative-pdom-static-aligned,0.07438016750595787,iscas85,c880
273,0.8324607329842932,0.9345549738219895,0.8952879581151832,True,0.5498842924006125,0.4501157075993875,0.16753926701570676,0.9129626586753687,0.8385199870774092,75,pdom_dist,relative-pdom-static-aligned,0.07438016750595787,iscas85,c880
276,0.7709424083769634,0.7041884816753927,0.05235602094240838,True,0.5498842924006125,0.4501157075993875,0.22905759162303663,0.34575605024148565,0.7678482353315772,99,pdom_dist,relative-pdom-static-aligned,0.03305785222487017,iscas85,c880
279,0.003926701570680628,0.27225130890052357,0.2513089005235602,True,0.5498842924006125,0.4501157075993875,0.9960732984293194,0.26073540748899243,0.0,383,pdom_dist,relative-pdom-static-aligned,0.0,iscas85,c880
280,0.7709424083769634,0.9476439790575916,0.36910994764397903,True,0.5498842924006125,0.4501157075993875,0.22905759162303663,0.6295172025640435,0.7735405565553191,98,pdom_dist,relative-pdom-static-aligned,0.03305785222487017,iscas85,c880
284,0.049738219895287955,0.5602094240837696,0.7827225130890052,True,0.5498842924006125,0.4501157075993875,0.9502617801047121,0.6825658765812881,0.06493160827008004,374,pdom_dist,relative-pdom-static-aligned,0.0003305785019289366,iscas85,c880
285,0.7709424083769634,0.45549738219895286,0.42408376963350786,True,0.5498842924006125,0.4501157075993875,0.22905759162303663,0.43822353008165615,0.7697031566049509,97,pdom_dist,relative-pdom-static-aligned,0.03305785222487017,iscas85,c880
286,0.7709424083769634,0.8350785340314136,0.32460732984293195,True,0.5498842924006125,0.4501157075993875,0.22905759162303663,0.5543784371253418,0.7720332537207638,96,pdom_dist,relative-pdom-static-aligned,0.03305785222487017,iscas85,c880
287,0.049738219895287955,0.6989528795811518,0.9162303664921466,True,0.5498842924006125,0.4501157075993875,0.9502617801047121,0.8184303567257876,0.07623844091498289,373,pdom_dist,relative-pdom-static-aligned,0.0003305785019289366,iscas85,c880
