circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss
max,7089,128,0.05,centrality_only,4712.0,8908.0,16556.0,0.2846098091326407,True
max,7089,128,0.1,centrality_only,15775.0,16777.0,32824.0,0.4805934681940044,True
max,7089,128,0.2,centrality_only,16466.0,17870.0,60709.0,0.27122831870068687,True
max,7089,128,0.05,scoap_proxy,8908.0,8908.0,16556.0,0.5380526697269872,False
max,7089,128,0.1,scoap_proxy,16853.0,16777.0,32824.0,0.5134352912503046,False
max,7089,128,0.2,scoap_proxy,22164.0,17870.0,60709.0,0.36508590159613896,False
max,7089,128,0.05,observability_cone_proxy,8668.0,8908.0,16556.0,0.5235564145928968,True
max,7089,128,0.1,observability_cone_proxy,16985.0,16777.0,32824.0,0.5174567389714843,False
max,7089,128,0.2,observability_cone_proxy,27411.0,17870.0,60709.0,0.4515146024477425,False
max,7089,128,0.05,cone_centrality_proxy,6791.0,8908.0,16556.0,0.4101836192316985,True
max,7089,128,0.1,cone_centrality_proxy,16357.0,16777.0,32824.0,0.49832439678284185,True
max,7089,128,0.2,cone_centrality_proxy,23784.0,17870.0,60709.0,0.391770577673821,False
max,7089,128,0.05,structural_borda_no_gnn,1740.0,8908.0,16556.0,0.1050978497221551,True
max,7089,128,0.1,structural_borda_no_gnn,14492.0,16777.0,32824.0,0.44150621496466,True
max,7089,128,0.2,structural_borda_no_gnn,26673.0,17870.0,60709.0,0.439358250012354,False
max,7089,128,0.05,equal_rank_fusion_static_cache_gnn,2568.0,8908.0,16556.0,0.15510992993476685,True
max,7089,128,0.1,equal_rank_fusion_static_cache_gnn,9626.0,16777.0,32824.0,0.2932610285157202,True
max,7089,128,0.2,equal_rank_fusion_static_cache_gnn,20933.0,17870.0,60709.0,0.3448088421815546,False
max,7089,128,0.05,rrf_static_cache_gnn,4296.0,8908.0,16556.0,0.25948296690021744,True
max,7089,128,0.1,rrf_static_cache_gnn,8790.0,16777.0,32824.0,0.2677918596149159,True
max,7089,128,0.2,rrf_static_cache_gnn,19678.0,17870.0,60709.0,0.3241364542324861,False
